Dialogue ID,Chapter ID,Place ID,Character ID,Dialogue,Chapter Name,Movie ID,Movie Chapter,Movie Title,Release Year,Runtime,Budget,Box Office,Place Name,Place Category,Character Name,Species,Gender,House,Patronus,Wand (Wood),Wand (Core),spells_found,first_spell_found,Spell ID,Incantation,Spell Name,Effect,Light,spell,other_sentiment,joy,sadness,anger,surprise,disgust,fear,K-Means_Cluster
421,17,26,59,Good. And enunciate. Wingardium Leviosa. Off you go then.,Facts and Feathers,1,17,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",Charms Classroom,Hogwarts,Filius Flitwick,Human (Part-Goblin),Male,Ravenclaw,,,,['wingardium leviosa'],wingardium leviosa,61.0,Wingardium Leviosa,Levitation Charm,Makes objects fly,,wingardium leviosa,0.9129390716552734,0.0769964978098869,0.0010459852637723,0.0026158958207815,0.0024013167712837,0.0019457846647128,0.0020554699003696,0
422,17,26,12,Wingardium Levio-saaa.,Facts and Feathers,1,17,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",Charms Classroom,Hogwarts,Draco Malfoy,Human,Male,Slytherin,,Hawthorn,Unicorn Hair,[],,,,,,,,0.9740647673606871,0.0099366717040538,0.001883246237412,0.0029087685979902,0.0041133388876914,0.0043658320792019,0.0027274962048977,0
423,17,26,2,Wingardrium Leviosar!,Facts and Feathers,1,17,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",Charms Classroom,Hogwarts,Ron Weasley,Human,Male,Gryffindor,Jack Russell Terrier,,,[],,,,,,,,0.905857264995575,0.0352340750396251,0.001218658988364,0.0057590496726334,0.0467546805739402,0.0035168777685612,0.0016593806212767,0
424,17,26,3,"Stop, stop, stop. You're going to take someone's eye out. Besides, you're saying it wrong. It's Levi-o-sa, not Leviosar.",Facts and Feathers,1,17,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",Charms Classroom,Hogwarts,Hermione Granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,[],,,,,,,,0.0051022050902247,0.0022639126982539,0.0011154059320688,0.9739921689033508,0.0016380393644794,0.0140155451372265,0.0018727730493992,4
425,17,26,2,"You do it then if you're so clever. Go on, go on.",Facts and Feathers,1,17,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",Charms Classroom,Hogwarts,Ron Weasley,Human,Male,Gryffindor,Jack Russell Terrier,,,[],,,,,,,,0.0144053567200899,0.0027574792038649,0.0007864622748456,0.94737309217453,0.0026419141795486,0.0299282185733318,0.0021074840333312,4
426,17,26,3,Wingardium Leviosa.,Facts and Feathers,1,17,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",Charms Classroom,Hogwarts,Hermione Granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,['wingardium leviosa'],wingardium leviosa,61.0,Wingardium Leviosa,Levitation Charm,Makes objects fly,,wingardium leviosa,0.969276249408722,0.0132428957149386,0.0025114365853369,0.0031020091846585,0.004257817286998,0.0041574141941964,0.0034522821661084,0
427,17,26,59,"Oh, well done! See here, everyone! Ms. Granger's done it! Oh, splendid!",Facts and Feathers,1,17,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",Charms Classroom,Hogwarts,Filius Flitwick,Human (Part-Goblin),Male,Ravenclaw,,,,[],,,,,,,,0.0153933409601449,0.9754030704498292,0.001457841717638,0.0025163316167891,0.0027819243259727,0.0014371259603649,0.0010103362146764,5
428,17,26,29,Wingard Levosa.,Facts and Feathers,1,17,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",Charms Classroom,Hogwarts,Seamus Finnigan,Human,Male,Gryffindor,Fox,,,[],,,,,,,,0.9742568731307985,0.0104011790826916,0.0015998515300452,0.0029073108453303,0.0034270838368684,0.0053169033490121,0.0020908038131892,0
429,17,26,59,"Well done, dear.",Facts and Feathers,1,17,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",Charms Classroom,Hogwarts,Filius Flitwick,Human (Part-Goblin),Male,Ravenclaw,,,,[],,,,,,,,0.1106917187571525,0.8799200057983398,0.0022242227569222,0.0023302808403968,0.001686941133812,0.0018121810862794,0.0013348206412047,5
430,17,26,59,Whooaaa! Ooh.,Facts and Feathers,1,17,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",Charms Classroom,Hogwarts,Filius Flitwick,Human (Part-Goblin),Male,Ravenclaw,,,,[],,,,,,,,0.0434394478797912,0.0248825773596763,0.0013903146609663,0.0072494624182581,0.9190602898597716,0.0019149946747347,0.0020629130303859,1
431,17,26,1,"I think we're going to need another feather over here, Professor.",Facts and Feathers,1,17,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",Charms Classroom,Hogwarts,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,[],,,,,,,,0.9750032424926758,0.0063142981380224,0.0014178989222273,0.0018994259880855,0.0023556877858936,0.0111657446250319,0.0018437145045027,0
432,17,36,2,"It's Levioooosa, not Leviosaaaar.  She's a nightmare, honestly. No wonder she hasn't got any friends!",Facts and Feathers,1,17,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",Great Hall,Hogwarts,Ron Weasley,Human,Male,Gryffindor,Jack Russell Terrier,,,[],,,,,,,,0.83458411693573,0.0063690026290714,0.0029130526818335,0.0038053435273468,0.0046765320003032,0.0327733568847179,0.1148785874247551,0
433,17,36,1,I think she heard you.,Facts and Feathers,1,17,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",Great Hall,Hogwarts,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,[],,,,,,,,0.94035542011261,0.0105307223275303,0.0071316054090857,0.0083330571651458,0.0089045576751232,0.0129365837201476,0.0118080070242285,0
434,18,36,1,Where's Hermione?,Mountain Troll,1,18,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",Great Hall,Hogwarts,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,[],,,,,,,,0.8929165601730347,0.0121857756748795,0.0088355122134089,0.0310853384435176,0.0185524988919496,0.0228934213519096,0.0135308830067515,0
435,18,36,10,Parvati Patil said that she wouldn't come out of the girl's bathroom. She said that she'd been in there all afternoon...crying.,Mountain Troll,1,18,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",Great Hall,Hogwarts,Neville Longbottom,Human,Male,Gryffindor,,Cherry,Unicorn Hair,[],,,,,,,,0.8977154493331909,0.016534274443984,0.0683692991733551,0.0014359015040099,0.0045453626662492,0.0058245342224836,0.0055750170722603,0
436,18,36,41,TROLL! IN THE DUNGEON! T-TROOLLL IN THE DUNGEON!!  Thought you ought to know.,Mountain Troll,1,18,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",Great Hall,Hogwarts,Quirinus Quirrell,Human,Male,Ravenclaw,,Alder,Unicorn Hair,[],,,,,,,,0.9192053079605104,0.0296666789799928,0.0006804490694776,0.021021818742156,0.0179027915000915,0.0097342850640416,0.0017886006971821,0
437,18,36,4,"SILLLLLEEENNNNCEEEEE!  Everyone will please, not panic. Now, Prefects will lead their houses back to the dormitories. Teachers will follow me to the dungeons.",Mountain Troll,1,18,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",Great Hall,Hogwarts,Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,[],,,,,,,,0.976000726222992,0.0145520307123661,0.0014292631531134,0.0013834219425916,0.0017206500051543,0.0031783538870513,0.0017356029711663,0
438,18,36,134,"Hufflepuff, this way!",Mountain Troll,1,18,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",Great Hall,Hogwarts,Girl,,,,,,,[],,,,,,,,0.8731911182403564,0.1075680181384086,0.0009788516908884,0.0054217642173171,0.0086137969046831,0.0025814999826252,0.0016450133407488,0
439,18,36,138,Stay together!,Mountain Troll,1,18,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",Great Hall,Hogwarts,Boy,,,,,,,[],,,,,,,,0.2885689437389374,0.6997001767158508,0.0018625076627358,0.0031593979801982,0.002677951240912,0.0020029544830322,0.0020280573517084,5
440,18,36,37,"Gryffindors, keep up please. And stay alert!",Mountain Troll,1,18,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",Great Hall,Hogwarts,Percy Weasley,Human,Male,Gryffindor,,,,[],,,,,,,,0.2308771014213562,0.7582158446311951,0.0019547676201909,0.0029001531656831,0.0023476069327443,0.0016603147378191,0.0020443077664822,5
441,18,36,1,How could a troll get in?,Mountain Troll,1,18,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",Great Hall,Hogwarts,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,[],,,,,,,,0.8828936219215393,0.0067274537868797,0.0015438660047948,0.0328080654144287,0.0040453188121318,0.0691196843981742,0.0028619053773581,0
442,18,36,2,Not by itself. Trolls are really stupid. Probably people playing jokes.  What?,Mountain Troll,1,18,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",Great Hall,Hogwarts,Ron Weasley,Human,Male,Gryffindor,Jack Russell Terrier,,,[],,,,,,,,0.0190033428370952,0.0026875257026404,0.0009918903233483,0.9077976942062378,0.001876342925243,0.0659539625048637,0.0016891749110072,4
443,18,36,1,Hermione! She doesn't know!,Mountain Troll,1,18,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",Great Hall,Hogwarts,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,[],,,,,,,,0.8099668025970459,0.0161120761185884,0.0017848904244601,0.0750754922628402,0.0466516241431236,0.0415988825261592,0.0088103245943784,0
444,18,34,2,I think the troll's left the dungeon!,Mountain Troll,1,18,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",First-Floor Girls' Toilets,Hogwarts,Ron Weasley,Human,Male,Gryffindor,Jack Russell Terrier,,,[],,,,,,,,0.94949609041214,0.0250377506017684,0.001799869001843,0.0032350588589906,0.0163612980395555,0.0025000539608299,0.0015699581708759,0
445,18,34,1,It's going into the Girl's Bathroom!,Mountain Troll,1,18,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",First-Floor Girls' Toilets,Hogwarts,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,[],,,,,,,,0.9454689621925354,0.015663057565689,0.0011829428840428,0.0031059605535119,0.0243822019547224,0.0036627377849072,0.0065342956222593,0
446,18,34,1,"Hermione, move!",Mountain Troll,1,18,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",First-Floor Girls' Toilets,Hogwarts,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,[],,,,,,,,0.94977205991745,0.0340105481445789,0.0011706467485055,0.0052036461420357,0.0041071902960538,0.0042092553339898,0.0015267194248735,0
447,18,34,3,Help! Help!,Mountain Troll,1,18,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",First-Floor Girls' Toilets,Hogwarts,Hermione Granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,[],,,,,,,,0.4091443419456482,0.0063116075471043,0.0047992304898798,0.2527616620063782,0.0333670862019062,0.2825047373771667,0.011111301369965,0
448,18,34,2,"Hey, pea brain!",Mountain Troll,1,18,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",First-Floor Girls' Toilets,Hogwarts,Ron Weasley,Human,Male,Gryffindor,Jack Russell Terrier,,,[],,,,,,,,0.8775106072425842,0.0225079338997602,0.001186934299767,0.0619226731359958,0.0095694093033671,0.0240156985819339,0.0032867677509784,0
449,18,34,3,Ahhh! Help!,Mountain Troll,1,18,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",First-Floor Girls' Toilets,Hogwarts,Hermione Granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,[],,,,,,,,0.7930865287780762,0.0069349934346973,0.0039397003129124,0.0545511730015277,0.0223332997411489,0.1023440957069397,0.016810180619359,0
450,18,34,1,"Whooa! Whoa, whoa!",Mountain Troll,1,18,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",First-Floor Girls' Toilets,Hogwarts,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,[],,,,,,,,0.017987510189414,0.0219038184732198,0.001279920223169,0.0049655828624963,0.9510897994041444,0.0015695743495598,0.0012037212727591,1
451,18,34,2,Ew.,Mountain Troll,1,18,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",First-Floor Girls' Toilets,Hogwarts,Ron Weasley,Human,Male,Gryffindor,Jack Russell Terrier,,,[],,,,,,,,0.0255555398762226,0.0010018431348726,0.0031245690770447,0.0234365034848451,0.0023855562321841,0.9390811324119568,0.0054148822091519,1
452,18,34,1,"Whoa, whoa whoa!",Mountain Troll,1,18,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",First-Floor Girls' Toilets,Hogwarts,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,[],,,,,,,,0.003437720471993,0.0018943885806947,0.0014759227633476,0.0021750861778855,0.9878302216529846,0.0014430548762902,0.0017436546040698,1
453,18,34,1,Do something!,Mountain Troll,1,18,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",First-Floor Girls' Toilets,Hogwarts,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,[],,,,,,,,0.964941143989563,0.0103308064863085,0.0020475960336625,0.0044081048108637,0.0048348526470363,0.0107735432684421,0.0026638316921889,0
454,18,34,2,What?,Mountain Troll,1,18,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",First-Floor Girls' Toilets,Hogwarts,Ron Weasley,Human,Male,Gryffindor,Jack Russell Terrier,,,[],,,,,,,,0.8513055443763733,0.0069896508939564,0.005658758804202,0.016773710027337,0.0267556402832269,0.072075642645359,0.0204410720616579,0
455,18,34,1,Anything! Hurry up!,Mountain Troll,1,18,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",First-Floor Girls' Toilets,Hogwarts,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,[],,,,,,,,0.8475121259689331,0.0438036248087883,0.0074837561696767,0.0420932471752166,0.0110764130949974,0.0265572220087051,0.0214735697954893,0
456,18,34,3,Swish and flick!,Mountain Troll,1,18,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",First-Floor Girls' Toilets,Hogwarts,Hermione Granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,[],,,,,,,,0.9135721921920776,0.0679357722401619,0.000880564621184,0.0039801960811018,0.0086205322295427,0.0034932470880448,0.0015174739528447,0
457,18,34,2,Wingardium Leviosa!  Cool.,Mountain Troll,1,18,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",First-Floor Girls' Toilets,Hogwarts,Ron Weasley,Human,Male,Gryffindor,Jack Russell Terrier,,,['wingardium leviosa'],wingardium leviosa,61.0,Wingardium Leviosa,Levitation Charm,Makes objects fly,,wingardium leviosa,0.7425554394721985,0.2415338009595871,0.0012070802040398,0.0039980821311473,0.0066117187961936,0.0023489675950258,0.0017449553124606,0
458,18,34,3,Is it...dead?,Mountain Troll,1,18,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",First-Floor Girls' Toilets,Hogwarts,Hermione Granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,[],,,,,,,,0.9728042483329772,0.0063995947130024,0.0021649724803864,0.0029737290460616,0.0049877893179655,0.0084173213690519,0.0022522793151438,0
459,18,34,1,I don't think so. Just knocked out.  Ew. Troll bogies.,Mountain Troll,1,18,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",First-Floor Girls' Toilets,Hogwarts,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,[],,,,,,,,0.953617513179779,0.0055256634950637,0.0016899951733648,0.0026117232628166,0.003715697908774,0.0286107193678617,0.0042286645621061,0
460,18,34,7,"Oh! Oh, my goodness! E-Explain yourselves, both of you!",Mountain Troll,1,18,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",First-Floor Girls' Toilets,Hogwarts,Minerva McGonagall,Human,Female,Gryffindor,Cat,Fir,Dragon Heartstring,[],,,,,,,,0.0062521467916667,0.001847760984674,0.0009750006720423,0.0026775724254548,0.983245849609375,0.0029100854881107,0.0020915791392326,1
461,18,34,2,"Well, what it is...",Mountain Troll,1,18,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",First-Floor Girls' Toilets,Hogwarts,Ron Weasley,Human,Male,Gryffindor,Jack Russell Terrier,,,[],,,,,,,,0.938944399356842,0.0058367694728076,0.002591332886368,0.0067340843379497,0.004160457290709,0.0310700293630361,0.0106629598885774,0
462,18,34,1,"Well, what it is...",Mountain Troll,1,18,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",First-Floor Girls' Toilets,Hogwarts,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,[],,,,,,,,0.938944399356842,0.0058367694728076,0.002591332886368,0.0067340843379497,0.004160457290709,0.0310700293630361,0.0106629598885774,0
463,18,34,3,"It's my fault, Professor McGonagall.",Mountain Troll,1,18,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",First-Floor Girls' Toilets,Hogwarts,Hermione Granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,[],,,,,,,,0.9743659496307372,0.0156873539090156,0.0017848764546215,0.0014731319388374,0.0016416853759437,0.0029734410345554,0.0020734884310513,0
464,18,34,7,Miss Granger?,Mountain Troll,1,18,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",First-Floor Girls' Toilets,Hogwarts,Minerva McGonagall,Human,Female,Gryffindor,Cat,Fir,Dragon Heartstring,[],,,,,,,,0.9507522583007812,0.0130418809130787,0.0059088910929858,0.0049572088755667,0.0038963293191045,0.0141459153965115,0.0072975438088178,0
465,18,34,3,I went looking for the troll. I'd read about them and thought I could handle it. But I was wrong. If Harry and Ron hadn't come and found me...I'd probably be dead.,Mountain Troll,1,18,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",First-Floor Girls' Toilets,Hogwarts,Hermione Granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,[],,,,,,,,0.972568690776825,0.0154280485585331,0.0032125434372574,0.0008224435732699,0.0021266008261591,0.0030398624949157,0.0028019433375447,0
466,18,34,7,"Be that as it may be...it was an extremely foolish thing to do.  I would have expected more rational behavior on your part, Miss Granger. Five points will be taken from Gryffindor for your serious lack of judgment.  As for you two gentlemen I just hope you realize how fortunate you are. Not many students could take on a fully grown mountain troll and live to tell the tale. Five points...will be awarded to each of you.  For sheer dumb luck.",Mountain Troll,1,18,Harry Potter and the Philosopher's Stone,2001,152,"$125,000,000 ","$1,002,000,000 ",First-Floor Girls' Toilets,Hogwarts,Minerva McGonagall,Human,Female,Gryffindor,Cat,Fir,Dragon Heartstring,[],,,,,,,,0.0128440614789724,0.001105195377022,0.0034822798334062,0.0056861187331378,0.0013497706968337,0.9736411571502686,0.0018914256943389,1
